amount,payment_status,payment_method,device_type,product_category,location,timestamp,cart_abandoned,refund_requested,retry_count,checkout_duration,discount_given,discount_requested,negotiation_started,negotiation_rounds,final_order_status,failure_reason,order_id,customer_id,merchant_id,event_id,refund_status
13013.0,SUCCESS,UPI,iOS,Luxury & Watches,Mumbai,2026-08-22 23:20:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000131,cust_0131,merchant_upload,evt_000131,NONE
1651.0,SUCCESS,Credit Card,iOS,Luxury & Watches,Bangalore,2026-08-22 23:22:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000132,cust_0132,merchant_upload,evt_000132,NONE
4564.0,SUCCESS,Debit Card,Desktop,Home,Bangalore,2026-08-22 23:24:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000133,cust_0133,merchant_upload,evt_000133,NONE
17481.0,FAILED,Credit Card,Desktop,Beauty,Hyderabad,2026-08-22 23:26:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000134,cust_0134,merchant_upload,evt_000134,NONE
14761.0,SUCCESS,UPI,iOS,Electronics,Bangalore,2026-08-22 23:28:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000135,cust_0135,merchant_upload,evt_000135,NONE
3346.0,SUCCESS,UPI,iOS,Home,Delhi,2026-08-22 23:30:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000136,cust_0136,merchant_upload,evt_000136,NONE
2887.0,SUCCESS,Net Banking,Android,Electronics,Mumbai,2026-08-22 23:32:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000137,cust_0137,merchant_upload,evt_000137,NONE
2727.0,SUCCESS,UPI,iOS,Home,Hyderabad,2026-08-22 23:34:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000138,cust_0138,merchant_upload,evt_000138,NONE
4293.0,SUCCESS,EMI,Desktop,Home,Pune,2026-08-22 23:36:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000139,cust_0139,merchant_upload,evt_000139,NONE
10307.0,SUCCESS,Debit Card,Desktop,Luxury & Watches,Bangalore,2026-08-22 23:38:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000140,cust_0140,merchant_upload,evt_000140,NONE
2670.0,SUCCESS,UPI,Desktop,Luxury & Watches,Delhi,2026-08-22 23:40:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000141,cust_0141,merchant_upload,evt_000141,NONE
5415.0,SUCCESS,UPI,Android,Home,Mumbai,2026-08-22 23:42:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000142,cust_0142,merchant_upload,evt_000142,NONE
2456.0,SUCCESS,EMI,iOS,Beauty,Mumbai,2026-08-22 23:44:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000143,cust_0143,merchant_upload,evt_000143,NONE
4129.0,SUCCESS,Credit Card,iOS,Home,Bangalore,2026-08-22 23:46:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000144,cust_0144,merchant_upload,evt_000144,NONE
5748.0,SUCCESS,Credit Card,Desktop,Luxury & Watches,Hyderabad,2026-08-22 23:48:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000145,cust_0145,merchant_upload,evt_000145,NONE
10912.0,SUCCESS,Debit Card,Desktop,Fashion,Mumbai,2026-08-22 23:50:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000146,cust_0146,merchant_upload,evt_000146,NONE
12058.0,SUCCESS,Net Banking,iOS,Home,Delhi,2026-08-22 23:52:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000147,cust_0147,merchant_upload,evt_000147,NONE
8503.0,SUCCESS,UPI,iOS,Home,Bangalore,2026-08-22 23:54:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000148,cust_0148,merchant_upload,evt_000148,NONE
14069.0,SUCCESS,Debit Card,iOS,Fashion,Delhi,2026-08-22 23:56:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000149,cust_0149,merchant_upload,evt_000149,NONE
3560.0,SUCCESS,EMI,iOS,Electronics,Bangalore,2026-08-22 23:58:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000150,cust_0150,merchant_upload,evt_000150,NONE
3894.0,SUCCESS,Net Banking,iOS,Home,Hyderabad,2026-08-23 00:00:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000151,cust_0151,merchant_upload,evt_000151,NONE
3555.0,SUCCESS,Net Banking,Android,Electronics,Pune,2026-08-23 00:02:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000152,cust_0152,merchant_upload,evt_000152,NONE
1644.0,SUCCESS,UPI,Android,Fashion,Delhi,2026-08-23 00:04:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000153,cust_0153,merchant_upload,evt_000153,REQUESTED
7289.0,SUCCESS,UPI,iOS,Fashion,Mumbai,2026-08-23 00:06:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000154,cust_0154,merchant_upload,evt_000154,NONE
4292.0,SUCCESS,Net Banking,Android,Electronics,Delhi,2026-08-23 00:08:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000155,cust_0155,merchant_upload,evt_000155,NONE
6834.0,SUCCESS,Net Banking,Android,Fashion,Bangalore,2026-08-23 00:10:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000156,cust_0156,merchant_upload,evt_000156,REQUESTED
11019.0,FAILED,Credit Card,Android,Fashion,Bangalore,2026-08-23 00:12:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000157,cust_0157,merchant_upload,evt_000157,NONE
1133.0,SUCCESS,Net Banking,Android,Home,Pune,2026-08-23 00:14:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000158,cust_0158,merchant_upload,evt_000158,NONE
1711.0,SUCCESS,Credit Card,iOS,Home,Delhi,2026-08-23 00:16:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000159,cust_0159,merchant_upload,evt_000159,NONE
1733.0,SUCCESS,Debit Card,iOS,Luxury & Watches,Mumbai,2026-08-23 00:18:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000160,cust_0160,merchant_upload,evt_000160,NONE
8106.0,SUCCESS,Credit Card,Android,Home,Delhi,2026-08-23 00:20:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000161,cust_0161,merchant_upload,evt_000161,NONE
706.0,SUCCESS,Debit Card,Desktop,Fashion,Mumbai,2026-08-23 00:22:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000162,cust_0162,merchant_upload,evt_000162,NONE
717.0,SUCCESS,Net Banking,iOS,Beauty,Bangalore,2026-08-23 00:24:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000163,cust_0163,merchant_upload,evt_000163,NONE
1309.0,SUCCESS,Net Banking,iOS,Home,Hyderabad,2026-08-23 00:26:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000164,cust_0164,merchant_upload,evt_000164,NONE
11174.0,SUCCESS,UPI,Android,Beauty,Delhi,2026-08-23 00:28:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000165,cust_0165,merchant_upload,evt_000165,NONE
3819.0,SUCCESS,Credit Card,Desktop,Home,Pune,2026-08-23 00:30:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000166,cust_0166,merchant_upload,evt_000166,NONE
7243.0,SUCCESS,Credit Card,Desktop,Beauty,Mumbai,2026-08-23 00:32:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000167,cust_0167,merchant_upload,evt_000167,NONE
1326.0,SUCCESS,Net Banking,Desktop,Fashion,Hyderabad,2026-08-23 00:34:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000168,cust_0168,merchant_upload,evt_000168,NONE
15887.0,FAILED,EMI,Desktop,Luxury & Watches,Pune,2026-08-23 00:36:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000169,cust_0169,merchant_upload,evt_000169,NONE
2363.0,SUCCESS,Credit Card,Android,Electronics,Bangalore,2026-08-23 00:38:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000170,cust_0170,merchant_upload,evt_000170,NONE
10188.0,SUCCESS,Net Banking,Desktop,Electronics,Pune,2026-08-23 00:40:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000171,cust_0171,merchant_upload,evt_000171,NONE
695.0,SUCCESS,Credit Card,Android,Electronics,Hyderabad,2026-08-23 00:42:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000172,cust_0172,merchant_upload,evt_000172,NONE
540.0,SUCCESS,EMI,iOS,Luxury & Watches,Pune,2026-08-23 00:44:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000173,cust_0173,merchant_upload,evt_000173,NONE
6519.0,SUCCESS,Debit Card,iOS,Fashion,Delhi,2026-08-23 00:46:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000174,cust_0174,merchant_upload,evt_000174,NONE
607.0,SUCCESS,Net Banking,Android,Home,Delhi,2026-08-23 00:48:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000175,cust_0175,merchant_upload,evt_000175,NONE
2260.0,SUCCESS,Debit Card,Android,Home,Bangalore,2026-08-23 00:50:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000176,cust_0176,merchant_upload,evt_000176,NONE
1842.0,SUCCESS,UPI,iOS,Beauty,Mumbai,2026-08-23 00:52:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000177,cust_0177,merchant_upload,evt_000177,NONE
1785.0,FAILED,Debit Card,Android,Electronics,Delhi,2026-08-23 00:54:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000178,cust_0178,merchant_upload,evt_000178,NONE
3465.0,SUCCESS,EMI,Android,Luxury & Watches,Bangalore,2026-08-23 00:56:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000179,cust_0179,merchant_upload,evt_000179,NONE
1091.0,SUCCESS,EMI,Android,Electronics,Hyderabad,2026-08-23 00:58:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000180,cust_0180,merchant_upload,evt_000180,NONE
8865.0,SUCCESS,Credit Card,Android,Electronics,Mumbai,2026-08-23 01:00:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000181,cust_0181,merchant_upload,evt_000181,NONE
5592.0,FAILED,EMI,iOS,Home,Pune,2026-08-23 01:02:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000182,cust_0182,merchant_upload,evt_000182,NONE
3903.0,SUCCESS,EMI,Desktop,Beauty,Bangalore,2026-08-23 01:04:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000183,cust_0183,merchant_upload,evt_000183,NONE
8154.0,SUCCESS,Credit Card,Desktop,Home,Bangalore,2026-08-23 01:06:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000184,cust_0184,merchant_upload,evt_000184,NONE
580.0,SUCCESS,Credit Card,Desktop,Electronics,Pune,2026-08-23 01:08:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000185,cust_0185,merchant_upload,evt_000185,NONE
5728.0,SUCCESS,UPI,Desktop,Home,Delhi,2026-08-23 01:10:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000186,cust_0186,merchant_upload,evt_000186,NONE
14628.0,SUCCESS,EMI,Android,Home,Hyderabad,2026-08-23 01:12:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000187,cust_0187,merchant_upload,evt_000187,REQUESTED
5787.0,SUCCESS,Debit Card,iOS,Luxury & Watches,Bangalore,2026-08-23 01:14:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000188,cust_0188,merchant_upload,evt_000188,NONE
2718.0,SUCCESS,EMI,Android,Electronics,Pune,2026-08-23 01:16:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000189,cust_0189,merchant_upload,evt_000189,REQUESTED
15254.0,SUCCESS,Net Banking,iOS,Fashion,Pune,2026-08-23 01:18:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000190,cust_0190,merchant_upload,evt_000190,NONE
7728.0,SUCCESS,Credit Card,Desktop,Home,Mumbai,2026-08-23 01:20:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000191,cust_0191,merchant_upload,evt_000191,NONE
13714.0,FAILED,Debit Card,Android,Luxury & Watches,Pune,2026-08-23 01:22:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000192,cust_0192,merchant_upload,evt_000192,NONE
13678.0,SUCCESS,UPI,Android,Electronics,Hyderabad,2026-08-23 01:24:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000193,cust_0193,merchant_upload,evt_000193,REQUESTED
8433.0,SUCCESS,Net Banking,Desktop,Electronics,Hyderabad,2026-08-23 01:26:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000194,cust_0194,merchant_upload,evt_000194,NONE
7838.0,SUCCESS,Net Banking,Desktop,Electronics,Bangalore,2026-08-23 01:28:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000195,cust_0195,merchant_upload,evt_000195,NONE
6096.0,SUCCESS,Net Banking,iOS,Electronics,Mumbai,2026-08-23 01:30:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000196,cust_0196,merchant_upload,evt_000196,NONE
14334.0,SUCCESS,Credit Card,Android,Beauty,Delhi,2026-08-23 01:32:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000197,cust_0197,merchant_upload,evt_000197,NONE
4874.0,SUCCESS,EMI,Desktop,Home,Pune,2026-08-23 01:34:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000198,cust_0198,merchant_upload,evt_000198,NONE
1589.0,SUCCESS,Credit Card,Android,Electronics,Pune,2026-08-23 01:36:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000199,cust_0199,merchant_upload,evt_000199,NONE
821.0,SUCCESS,Credit Card,Desktop,Electronics,Delhi,2026-08-23 01:38:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000200,cust_0200,merchant_upload,evt_000200,NONE
13085.0,SUCCESS,UPI,Desktop,Electronics,Hyderabad,2026-08-23 01:40:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000201,cust_0201,merchant_upload,evt_000201,NONE
3901.0,SUCCESS,Debit Card,iOS,Luxury & Watches,Hyderabad,2026-08-23 01:42:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000202,cust_0202,merchant_upload,evt_000202,NONE
944.0,SUCCESS,Net Banking,Android,Home,Bangalore,2026-08-23 01:44:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000203,cust_0203,merchant_upload,evt_000203,NONE
5570.0,SUCCESS,Net Banking,Android,Luxury & Watches,Pune,2026-08-23 01:46:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000204,cust_0204,merchant_upload,evt_000204,NONE
2876.0,SUCCESS,Debit Card,Desktop,Luxury & Watches,Bangalore,2026-08-23 01:48:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000205,cust_0205,merchant_upload,evt_000205,NONE
501.0,SUCCESS,UPI,iOS,Home,Delhi,2026-08-23 01:50:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000206,cust_0206,merchant_upload,evt_000206,NONE
14606.0,SUCCESS,UPI,Desktop,Beauty,Hyderabad,2026-08-23 01:52:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000207,cust_0207,merchant_upload,evt_000207,REQUESTED
16429.0,SUCCESS,Debit Card,Desktop,Beauty,Bangalore,2026-08-23 01:54:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000208,cust_0208,merchant_upload,evt_000208,NONE
12710.0,FAILED,Credit Card,Desktop,Electronics,Delhi,2026-08-23 01:56:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000209,cust_0209,merchant_upload,evt_000209,NONE
17282.0,SUCCESS,Credit Card,Desktop,Fashion,Hyderabad,2026-08-23 01:58:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000210,cust_0210,merchant_upload,evt_000210,NONE
16597.0,FAILED,Debit Card,Android,Fashion,Bangalore,2026-08-23 02:00:30.850064,False,True,0,60,0.0,0.0,False,0,FAILED,,ord_000211,cust_0211,merchant_upload,evt_000211,REQUESTED
17580.0,SUCCESS,Net Banking,Desktop,Beauty,Delhi,2026-08-23 02:02:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000212,cust_0212,merchant_upload,evt_000212,NONE
4700.0,SUCCESS,Debit Card,Desktop,Luxury & Watches,Delhi,2026-08-23 02:04:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000213,cust_0213,merchant_upload,evt_000213,NONE
5600.0,SUCCESS,EMI,iOS,Home,Mumbai,2026-08-23 02:06:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000214,cust_0214,merchant_upload,evt_000214,NONE
8242.0,FAILED,Net Banking,Desktop,Electronics,Bangalore,2026-08-23 02:08:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000215,cust_0215,merchant_upload,evt_000215,NONE
1260.0,SUCCESS,Net Banking,Desktop,Beauty,Mumbai,2026-08-23 02:10:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000216,cust_0216,merchant_upload,evt_000216,NONE
3488.0,SUCCESS,Credit Card,Android,Fashion,Pune,2026-08-23 02:12:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000217,cust_0217,merchant_upload,evt_000217,NONE
2731.0,SUCCESS,Net Banking,iOS,Home,Pune,2026-08-23 02:14:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000218,cust_0218,merchant_upload,evt_000218,NONE
17699.0,SUCCESS,UPI,Desktop,Fashion,Bangalore,2026-08-23 02:16:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000219,cust_0219,merchant_upload,evt_000219,REQUESTED
1564.0,SUCCESS,Debit Card,Android,Home,Hyderabad,2026-08-23 02:18:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000220,cust_0220,merchant_upload,evt_000220,NONE
10086.0,SUCCESS,Debit Card,iOS,Home,Delhi,2026-08-23 02:20:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000221,cust_0221,merchant_upload,evt_000221,NONE
14180.0,SUCCESS,UPI,iOS,Electronics,Bangalore,2026-08-23 02:22:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000222,cust_0222,merchant_upload,evt_000222,NONE
2274.0,SUCCESS,EMI,iOS,Luxury & Watches,Bangalore,2026-08-23 02:24:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000223,cust_0223,merchant_upload,evt_000223,NONE
13016.0,FAILED,Net Banking,Desktop,Home,Hyderabad,2026-08-23 02:26:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000224,cust_0224,merchant_upload,evt_000224,NONE
11155.0,SUCCESS,EMI,Desktop,Home,Delhi,2026-08-23 02:28:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000225,cust_0225,merchant_upload,evt_000225,NONE
5326.0,SUCCESS,Debit Card,iOS,Home,Delhi,2026-08-23 02:30:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000226,cust_0226,merchant_upload,evt_000226,NONE
10128.0,SUCCESS,Net Banking,iOS,Fashion,Hyderabad,2026-08-23 02:32:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000227,cust_0227,merchant_upload,evt_000227,NONE
5709.0,SUCCESS,Debit Card,Desktop,Home,Delhi,2026-08-23 02:34:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000228,cust_0228,merchant_upload,evt_000228,NONE
5835.0,SUCCESS,UPI,Android,Electronics,Delhi,2026-08-23 02:36:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000229,cust_0229,merchant_upload,evt_000229,NONE
2947.0,SUCCESS,Net Banking,iOS,Fashion,Bangalore,2026-08-23 02:38:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000230,cust_0230,merchant_upload,evt_000230,NONE
5267.0,SUCCESS,Net Banking,Desktop,Fashion,Delhi,2026-08-23 02:40:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000231,cust_0231,merchant_upload,evt_000231,NONE
2330.0,SUCCESS,EMI,Android,Electronics,Pune,2026-08-23 02:42:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000232,cust_0232,merchant_upload,evt_000232,NONE
1143.0,SUCCESS,Debit Card,Android,Fashion,Bangalore,2026-08-23 02:44:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000233,cust_0233,merchant_upload,evt_000233,NONE
5810.0,SUCCESS,Debit Card,iOS,Fashion,Bangalore,2026-08-23 02:46:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000234,cust_0234,merchant_upload,evt_000234,REQUESTED
838.0,SUCCESS,EMI,iOS,Home,Delhi,2026-08-23 02:48:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000235,cust_0235,merchant_upload,evt_000235,NONE
2291.0,SUCCESS,UPI,Desktop,Home,Bangalore,2026-08-23 02:50:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000236,cust_0236,merchant_upload,evt_000236,NONE
4182.0,SUCCESS,Credit Card,Android,Beauty,Hyderabad,2026-08-23 02:52:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000237,cust_0237,merchant_upload,evt_000237,NONE
8658.0,SUCCESS,Debit Card,Desktop,Luxury & Watches,Bangalore,2026-08-23 02:54:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000238,cust_0238,merchant_upload,evt_000238,NONE
12345.0,SUCCESS,Net Banking,iOS,Electronics,Pune,2026-08-23 02:56:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000239,cust_0239,merchant_upload,evt_000239,NONE
11883.0,SUCCESS,Credit Card,iOS,Beauty,Delhi,2026-08-23 02:58:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000240,cust_0240,merchant_upload,evt_000240,NONE
5676.0,SUCCESS,EMI,iOS,Luxury & Watches,Mumbai,2026-08-23 03:00:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000241,cust_0241,merchant_upload,evt_000241,NONE
621.0,SUCCESS,UPI,Desktop,Beauty,Mumbai,2026-08-23 03:02:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000242,cust_0242,merchant_upload,evt_000242,NONE
1688.0,SUCCESS,Debit Card,iOS,Fashion,Hyderabad,2026-08-23 03:04:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000243,cust_0243,merchant_upload,evt_000243,NONE
6211.0,SUCCESS,Net Banking,iOS,Beauty,Bangalore,2026-08-23 03:06:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000244,cust_0244,merchant_upload,evt_000244,NONE
15545.0,SUCCESS,EMI,Android,Fashion,Mumbai,2026-08-23 03:08:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000245,cust_0245,merchant_upload,evt_000245,REQUESTED
15510.0,SUCCESS,EMI,Android,Electronics,Mumbai,2026-08-23 03:10:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000246,cust_0246,merchant_upload,evt_000246,REQUESTED
1197.0,SUCCESS,EMI,Android,Electronics,Pune,2026-08-23 03:12:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000247,cust_0247,merchant_upload,evt_000247,NONE
4452.0,SUCCESS,Net Banking,iOS,Beauty,Bangalore,2026-08-23 03:14:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000248,cust_0248,merchant_upload,evt_000248,NONE
17170.0,SUCCESS,Credit Card,Desktop,Luxury & Watches,Mumbai,2026-08-23 03:16:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000249,cust_0249,merchant_upload,evt_000249,NONE
10174.0,SUCCESS,Net Banking,Android,Electronics,Hyderabad,2026-08-23 03:18:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000250,cust_0250,merchant_upload,evt_000250,NONE
13768.0,SUCCESS,UPI,iOS,Home,Hyderabad,2026-08-23 03:20:30.850064,True,False,0,60,0.0,0.0,False,0,ABANDONED,,ord_000251,cust_0251,merchant_upload,evt_000251,NONE
4283.0,SUCCESS,Net Banking,Android,Electronics,Bangalore,2026-08-23 03:22:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000252,cust_0252,merchant_upload,evt_000252,NONE
4012.0,FAILED,Debit Card,Desktop,Electronics,Pune,2026-08-23 03:24:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000253,cust_0253,merchant_upload,evt_000253,NONE
1525.0,SUCCESS,EMI,iOS,Electronics,Pune,2026-08-23 03:26:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000254,cust_0254,merchant_upload,evt_000254,NONE
5180.0,SUCCESS,Debit Card,Android,Home,Hyderabad,2026-08-23 03:28:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000255,cust_0255,merchant_upload,evt_000255,NONE
1093.0,SUCCESS,Net Banking,Android,Beauty,Mumbai,2026-08-23 03:30:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000256,cust_0256,merchant_upload,evt_000256,NONE
3730.0,SUCCESS,Debit Card,iOS,Home,Pune,2026-08-23 03:32:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000257,cust_0257,merchant_upload,evt_000257,NONE
5833.0,SUCCESS,EMI,Desktop,Fashion,Hyderabad,2026-08-23 03:34:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000258,cust_0258,merchant_upload,evt_000258,NONE
1680.0,SUCCESS,Credit Card,Desktop,Luxury & Watches,Delhi,2026-08-23 03:36:30.850064,False,True,0,60,0.0,0.0,False,0,COMPLETED,,ord_000259,cust_0259,merchant_upload,evt_000259,REQUESTED
4333.0,FAILED,Debit Card,iOS,Fashion,Pune,2026-08-23 03:38:30.850064,False,False,0,60,0.0,0.0,False,0,FAILED,,ord_000260,cust_0260,merchant_upload,evt_000260,NONE
5652.0,SUCCESS,Net Banking,Desktop,Home,Hyderabad,2026-08-23 03:40:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000261,cust_0261,merchant_upload,evt_000261,NONE
14638.0,SUCCESS,Net Banking,Desktop,Home,Delhi,2026-08-23 03:42:30.850064,False,False,0,60,0.0,0.0,False,0,COMPLETED,,ord_000262,cust_0262,merchant_upload,evt_000262,NONE
